@relation smoothed_train_data

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {up,down,left,right}

@data
728,355,677,-731,1036,1768,1459,-284,2103.5,-91.5,-244,-16616,163,-31.333333,2012.333333,-853.666667,589.333333,-23739.66667,38.75,-158.75,-254,-975.5,350.75,-6890.25,32.6,-224.2,18,48.8,-829,-7524.2,-233.4,-170,-437.2,438.8,-475.4,-2865.8,-1030.2,302.8,-579.2,609.6,-438.8,8000,-82.2,58,-856.2,670.6,61.2,28146,86.8,270,20,756,-353.6,13207.2,-17.2,234.4,91.2,-24.6,792.4,9499.8,86,104,301.2,-292.6,280.2,4536.4,441.8,-190.6,-260.6,-633.8,609.2,-939,-20.8,-50.6,-360.4,-182.8,-378.4,-13731.4,-123.6,-122.4,181.8,48.6,48.6,-7390.2,-19.2,-7.2,-109.8,-36.4,48.6,-1646.6,-2,-6.6,0.4,12,-24.2,-1792.6,0.6,-0.2,-4.8,60.8,-73,-171,1,9.6,9,0.2,-12.4,60.8,1.4,-22.4,0,-36.4,48.4,-73.2,-1.6,-4,-4.6,-24.2,24,-97.4,right
-243,467,-1362,304,-182,22682,105,495.5,563,61,518.5,5213,396.666667,21,-506.333333,-20,-548.333333,-16931,263.5,-186.75,580.25,-1478.25,1524.5,-12317.25,68.2,-63.4,-5.8,573.4,-341.2,10634,262,-201.6,283.6,317.6,-426.6,-7121.8,46.4,-164.8,342.8,232.2,-146.2,-5304.6,-138,144,496.8,402.6,170.8,18731.8,-163.4,240.4,-1154.4,1341.6,-1329.2,22573.2,-77.4,105.4,26.6,-682.6,402.2,-14499.8,-217,108.4,-18.4,-304.8,377.8,4622,-84.6,-33.2,-565.6,-317,36.4,2914.6,-99.2,-156.2,-190.8,-451,182.8,-10438.8,-46.2,-90.4,693,-158.6,110,-12719.2,10,-42.4,-16,133.8,-84.8,3890.2,4,-0.8,9.6,-85.4,85.6,-2024.2,-3,1.4,2.6,72.8,-109.2,317.2,-0.8,0.6,1.4,72.8,-36.2,1878,-0.2,-0.6,0.6,-24.4,24.4,12.2,-1,1.4,-3.2,-36.6,24.4,-12,right
-503,697,647,-182,853,34024,-421,677.5,-1799,366,-30.5,12988,828,102,2643,-365.666667,-589.333333,-17093.33333,219.25,-173.5,2520.5,-411.25,-152.5,-15884,-175.6,-346.2,209.4,-268.2,195,-6987.8,80.4,-239.2,-16.6,36.4,-317,-16695,-96.4,-238.2,-87.4,-134.4,-182.8,-15231.6,-575,12.8,-1678,328.8,609.8,16914.6,-69.4,163,-2343.2,901.8,-109.6,26682.8,234.6,453.8,-386.6,450.8,-219.4,13744,23,111,-109.6,-36.8,195,8561.2,267,-32.2,807.8,109.6,36.4,9122,78.4,-75.8,92,-146.2,-195.4,-6658.4,-106,-20.4,330.2,-536.6,195,-15024,-58,-108,178.4,-134.4,-36.4,-6768.2,-0.2,-11.6,-2.4,48.6,-60.8,1329,0,-1.4,1,-85.6,122.2,902.4,1.4,1.8,-0.2,36.4,-48.6,48.6,3.4,-4.4,-4.6,-12.4,12.4,1048.6,1.8,0.6,1.8,-73,97.4,0.2,right
99,829,-550,426,-426,20182,188,391.5,1555.5,91.5,122,18810.5,371.333333,-732.333333,1759.666667,-264,-365.666667,-17053,502,-68.25,1713,-1356.5,899.5,-27088.5,110.4,-172.8,-101.6,853.8,-1304.6,7195,-50.4,6,-1362.6,585.8,-1780.2,-9524.2,65.6,-577.2,-775.4,158.8,329.6,7146.4,-210.8,514,-213.2,646.4,134.4,19158.6,-453.4,118.6,-1841.4,1329.4,-914.2,23402.6,-108.2,219.8,93.2,-914.4,1341.6,-9524,27.8,-172.8,1471.4,-646.4,1853.8,6622.2,-141.6,420.6,152.4,-231.6,-317,-14694.6,-13,-75.6,-843,-451.2,49,-8914.4,51.2,-64.2,466,-219.4,182.8,-1524.4,-4.2,-48.4,8.8,121.8,-109.6,2365.8,-3.8,11.6,-2.8,24.6,-24.6,-731.8,-2.6,1.2,-1.8,97.4,-121.8,1097.2,7.2,2.6,-1.2,12.4,-12.4,268.2,0,-0.6,1,0.2,-12.4,-12,1.4,1.2,-2,-36.2,48.4,475.6,right
-1562,1882,-4857,975,-1951,-5548,405.5,65.5,1293.5,30.5,61,-10731,5.333333,143.333333,813,-1402.333333,1199,-21767.66667,-216.5,-639,-600.5,-503,274.25,-7880.75,251.8,-235.4,694.6,109.6,-12.2,-9950.8,338.2,-675.6,1554.6,-243.8,938.8,1610,-125.8,85.8,-239.8,219.4,-146.4,11622,-120.2,79.4,-541.4,1048.8,-926.6,21085.2,214.4,763,542.8,366,-146.2,6061,-293.4,200.2,-697.2,-12,-134,8048.8,-26.6,293,-585,12.4,-499.8,-109.8,-34.4,-112,-277.6,-195,85.6,-5573.2,113.8,-177.8,55.4,24.2,-158.4,-4195.2,-44.4,-257.4,-59.8,73,-158.4,-146.4,33.2,27.6,18.4,243.8,-975.4,1731.4,-3.6,-2.2,-2,-244,561.2,-390.6,-10.8,-11,-0.2,-134.2,146.4,-2597.8,8.4,6.4,-4.2,-280.6,390.4,-5390.2,5.8,3.4,-5,-61.4,85.8,-195.2,8.4,7.4,-18.6,-317.6,1073.6,-12.2,right
-136,983,690,60,60,8902,1199,137,3298,273.5,-244,-1616,-360,40,77,-955.666667,162.333333,-23272.33333,-363,56.25,-2301,-595,213,-15640.25,30.4,-312.6,33.2,621.4,-561.2,6975.6,-40,-458.8,-402.2,-768.6,1768.2,-10695,-716.4,81.8,-2591.4,146,524.2,548.8,357.4,138.4,742,585,195.2,28609.6,281.2,169.6,1940,646,-304.6,16646.4,-22.4,382.6,-39.8,-573.2,475.6,-6865.6,73.8,257,266.2,768.4,-1768.4,9951.4,237.8,-137,1274.2,-292.2,-354,366.2,-146,-156.2,-785.2,12.4,-329.6,-14743.4,10.2,-214.6,-98.8,-182.4,158,-4463,-7,-69.8,9.2,-72.6,145.8,-48.6,-8,3.8,1.2,-36.2,24.2,-1316.8,0,-1,0,48.8,-73,-414.6,5.2,-7.4,-2.4,-24,60.8,-219.4,0.2,-1.6,2.4,48.8,-36.4,0.2,10.8,98.8,-2.6,-61,73.4,695.2,right
-655,290,-2149,182,-243,-3231,448,-440.5,2530,-1585.5,1738,-26615.5,-584.333333,-269,-1515.666667,-711.666667,711.666667,-24166.33333,-147.5,-327.25,-1529.5,-61.25,-182.5,-11006,-26.2,-241.4,197.6,-353.8,707.6,-2280.6,-35.4,-197.8,424.2,243.8,-170.6,3402,-281.4,72.2,-1222.6,963,-780.4,22023.8,289.4,435.4,926.8,560.8,-609.6,21767.8,113.8,541.2,1111.2,268,-109.6,11353.4,9.6,148.2,-188.4,658,-1072.8,4256.2,143.8,18.6,6.4,-232,146.6,-5633.8,93.8,7.2,210.8,-244.2,0.6,-11463,46.4,-370.4,-14,-110,122.2,-7804.6,-7.8,-378.2,116.4,-97.8,85.6,-3377.8,4.2,-6.8,-6.2,-231.6,268.2,-2975.4,10.2,21.6,4.4,-12,24.2,2731.8,1.6,45.8,1.6,0.2,-0.2,-268,24.4,80,111.6,0.2,12,524.6,187.4,3.8,411.2,-73,109.6,-1109.6,-281.8,254.6,76,-182.8,195,-2243.8,right
1359,-2256,-4368,-2500,792,-51341,740,-1376.5,208,-976,30.5,-24603.5,53,-988,-1397.333333,1259.666667,-5975.333333,-21666.33333,585,-966.75,568.5,685.75,213.5,16113,671.2,-249,982.2,390.2,-170.6,16609.8,-12.4,316,979,841.6,-597.2,25292.8,-25.2,329,-166.6,24.8,134.2,1634.4,244,349.2,757.4,-97.2,2914.6,17878,-184.2,505,-533.2,-499.6,-219.6,-11975.6,-387.6,-1.8,-1058.8,-219.4,-24.4,-14890.2,23.6,-119.8,-182,-134.4,231.8,-12793,12.8,-32.8,6.2,584.8,-402,10365.6,3.8,-11,0.8,-488,488,-2719.6,-1.8,13,-0.8,145.8,-170.2,1243.8,-1.8,-5,-1.8,24,-12,439,-1.4,1,-1.8,-0.4,-24.2,-73,-1.8,0,1.8,-24.4,48.6,0,2,0.2,4,36.2,-36.4,560.8,0,1.6,2.6,0,24.2,0,-1.6,1.2,1.8,-12,12.2,97.4,right
-205,1001,1713,-182,121,9573,835,474.5,1789.5,-182,609,1921,-175.333333,189.333333,-354.333333,-893.666667,-569.333333,-18109.33333,38.25,-194.75,590.75,-1401.75,990.5,-15655,-45.6,-100,-139.6,1061.4,-8695.4,-9207,-31.4,-175.8,9.2,-292.4,3975.4,-6255.8,-161.4,-230.4,701,0,12.2,12366,159.6,40.6,182.8,1219.4,-134.2,20744,-45.6,240,-432.8,1402.2,-1109.8,17036.6,34.2,128.4,143,-1146.4,8731.6,6451.4,72.2,-21.2,-353.8,463.2,-4170.6,5378.2,-169,42.6,-1420.4,97.6,-292.8,-12780.2,-51.4,-154.6,27.8,-694.8,499.6,-9195,16.4,-83.2,-39.6,-280.4,317,-4207.2,12.6,-25.8,-3.2,73.4,-36.6,2670.8,1,-2.2,0.8,-146,170.6,-1121.8,0,-0.2,3.6,-36.4,48.6,-451,-0.6,2.2,0.8,0,-24.2,-780.2,0.4,1.4,-1.4,12.2,-24.2,-402.2,-0.6,0,-1.2,0,12.2,-12,right
-34,983,-203,426,-60,28536,468.5,507.5,126,-488,396.5,4634,442,-264.666667,2169.333333,-1016.333333,-528.333333,-25040.66667,107.25,-293.25,823.75,-1234.75,701.25,-19710.25,27,-123.2,-17,3036.4,-6719.4,4890.2,-491.4,-239.2,-2298,-134,2548.6,-7487.6,-233,-577,-928.8,280.4,1487.8,13585.4,-267,447.6,-1415.2,1109.6,329.4,28219.6,-75.6,351.2,-888.2,1256,-902.2,18292.8,-25,160,8.6,-3073,6731.8,-7621.6,495.6,37,2339.6,24.2,-2524.2,1512.4,44.6,372.2,880.2,-12.4,-1743.6,-14463.2,6,-288.8,113.4,-463.4,-73.2,-13170.6,-6,-119.2,228.6,-256,316.8,-2524.2,0.8,-38.8,5.4,24.6,-12.6,2731.8,5.2,3.8,1.2,24.6,-0.6,268.4,2.6,-1,-0.4,-60.8,72.6,-975.4,-0.2,-0.6,0.6,-24.4,48.2,-24.2,0.2,1,4.8,24,-36.8,0,0,0.2,1.4,36.2,-24.6,0,right
735,655,2781,60,-182,10914,-466,946.5,-1105,1127.5,-1310.5,4481.5,-330,190.666667,997.666667,-569.333333,914.666667,-16585.33333,-205,-443.25,-2118.75,-1387.25,1067,-23079,-53.4,-158.2,-303.4,-244,-5573.2,-20377.8,-216.8,-247,-603.6,-804.6,3719.2,7890.6,228,-413.4,1210,-231.6,426.6,6768.8,265.6,-102,-817,658.4,-402.6,23036.8,153.2,421,1698.6,1085.2,-1000,12048.8,58.8,163,305.6,585.2,5219.6,24073,71.4,115,47.6,682.6,-3560.8,-10585.4,-36.4,26.8,-767.8,-280.8,183.2,-8134.4,-66,-13.2,221,-317.4,-145.8,-13012.2,11.2,-65.2,-0.8,48.2,110.4,6402.6,-2.6,-3.6,1.2,-378.4,366.2,-3609.6,-0.8,2,2.4,109.2,-121.4,682.8,-4.8,8.4,-1,60.6,-97,-414.6,-8.6,11.4,2.2,-12.2,24.6,841.4,54,237,-159.8,-24.4,109.6,7938.6,-59.4,129.6,-431.6,438.8,-463.2,-1744,right
2428,-1476,-1897,-2012,0,-52256,218,-1302,1477,-2316.5,2134,-37134,113.333333,-518.333333,794.666667,996,-6483.666667,-15040.66667,-369.75,-19,303,-762,2057.75,21829.25,-170.8,-31.6,711.6,-280.4,756,20378,-470.6,236.4,984.4,512.2,-219.6,18085.4,-53.2,464.6,-166.8,170.6,-292.8,2878.2,0.8,195.2,-55.8,-756.2,4085.2,14122,346.8,-142.6,188,85.2,-1085.4,-19231.6,233,-107,-285,-110,-365.8,-19914.6,43.8,-72.2,-176.2,-536.6,695,-5817.2,23.2,-73.2,7.4,402.2,-170.6,13646.2,-12.2,-13.8,10.4,-219.4,207.2,-3438.8,6.6,27.4,0,158.4,-146.6,3427,-5.2,7.4,3.6,-12,72.6,1853.8,7.8,8.2,3.2,36.4,-49,-121.6,0,-0.4,-3,-85.2,84.8,0.4,0.6,-0.6,0.6,-49,72.8,0.4,-0.8,1.4,0.4,-36.8,12.2,0.4,1.4,-0.8,1.2,-12.4,-12.2,-658,right
38,680,1973,60,-121,13109,-604.5,924.5,1950,487,-578.5,1859.5,-1034,-16,-1246,-976,-284.333333,-46443,202,-448,-487,2057.5,-12133.75,-3109.75,-244.4,17,-141.2,-61.2,9488,-780.6,121.8,-15.4,-383.8,170.6,-792.6,17231.6,337,-190.4,-1005,-121.8,207.2,7000,609,59.6,749.2,634.4,97.8,28402.4,-165.2,358.4,388.4,-1609.2,9731.6,5768.2,243.4,-15.6,141.4,25,-9427,963.6,-128.2,-118,-12.2,-158,780.4,-19609.6,-93.8,-178.8,225.4,-84.8,48.6,-7585.2,-2.6,-46.8,-2.8,-24.2,48.6,-305,2.2,2.6,-0.8,-24.2,-12.4,-3170.6,-0.4,-0.4,-0.6,60.8,-97.4,-85.2,-2,-0.6,0.4,24.2,-24.2,-219,0.8,1.2,-0.2,-24.6,110,1414.8,13.4,-1.4,2,36.4,-36.4,207.8,17.4,-25.8,1,-12.4,-12,-72.8,1.2,-0.4,-0.8,-195,280.4,-1268,right
